,Unnamed: 0,producto,precio,cantidad,medida,cantidad_,categoria,supermercado
2609,4680,Postre lacteos con cereales desde 6 meses Nestle Yogolino sin aceite de palma pack de 4 unidades de 100 g.,2.09,0.4,kg,0.4,cereales,carrefour
2610,4681,Bolsitas Yogolino Platano y Fresa 90 gr,0.99,0.09,kg,0.09,platano,carrefour
2611,4682,Bolsita de manzana. pera y melocoton desde 4 meses sin azucar anadido Mi Menu 120 g.,0.72,0.12,kg,0.12,manzanas,carrefour
2612,4683,Tarrito de platano. manzana. pera y mandarina desde 4 meses Hero Baby 235 g.,1.15,0.235,kg,0.235,manzanas,carrefour
2613,4684,Tarrito de yogur natural desde 6 meses Hero Baby sin aceite de palma pack de 2 unidades 120 g.,1.99,0.24,kg,0.24,yogur natural,carrefour
2614,4685,Panales premium ultra protect Carrefour Baby T5 (11kg.-25kg) 36 ud.,9.25,35.577,ud,35.577,panales,carrefour
2615,4686,Crema corporal aceite de almendra Carrefour Baby 500 ml.,2.99,0.747,L,7.475,almendras,carrefour
2616,4688,Bolsita Nestle Platano y Manzana 90 grs,0.99,0.09,kg,0.09,manzanas,carrefour
2617,4689,Tarrito de pollo con arroz desde 6 meses Nutriben 235 g.,0.99,0.235,kg,0.235,arroz,carrefour
2618,4691,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2619,4692,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2620,4694,Papilla infantil con cereales desde 4 meses ecologico Carrefour Baby Bio sin gluten 400 g.,2.99,0.4,kg,0.4,papilla,carrefour
2621,4696,Papilla infantil desde 5 meses 8 cereales 600 g,8.29,0.6,kg,0.6,papilla,carrefour
2622,4697,Leche infantil de crecimiento desde un 1 ano con cereales Nestle Crecimiento Junior sin aceite de palma pack de 3 brik 180 ml.,1.94,0.54,L,0.54,cereales,carrefour
2623,4698,Colonia Infantil Suavinex 100 ml,10.25,0.1,L,1.0,colonia,carrefour
2624,4699,Tarrito de verduras de la huerta con pollo y arroz desde 6 meses ecologico Hero baby sin gluten pack de 4 unidades de 190 g.,6.79,0.76,kg,0.76,arroz,carrefour
2625,4702,Bolsitas Yogolino Manzana y Fresa a partir de 8 meses 90gr,0.99,0.09,kg,0.09,manzanas,carrefour
2626,4703,Bolsita de manzana. platano y avena desde 6 meses Nestle 90 g.,0.99,0.09,kg,0.09,manzanas,carrefour
2627,4704,Papilla Infantil Blevit Plus Duplo 8 Cereales Galleta 600 gr,9.19,0.6,kg,0.6,papilla,carrefour
2628,4707,Postre lacteo de platano desde 6 meses Nestle Yogolino si gluten sin aceite de palma pack de 4 unidades de 100 g.,2.05,0.4,kg,0.4,platano,carrefour
2629,4710,Tarrito manzana y pera desde 4 meses sin azucar anadido ecologico HiPP sin gluten y sin lactosa pack de 2 unidades de 125 g.,1.86,0.25,kg,0.25,manzanas,carrefour
2630,4714,Panales Carrefour Baby soft&protect Talla 2 (3-6 kg) 33 ud.,5.15,32.188,ud,32.188,panales,carrefour
2631,4715,Papilla multicereales con fruta desde 6 meses ecologico Carrefour Baby Bio 400 g.,2.99,0.4,kg,0.4,papilla,carrefour
2632,4717,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2633,4718,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2634,4719,Estuche Superthings: colonia 50 ml. gel-shampu 200 ml y juego baloncesto con esponja pelota,9.35,1.0,ud,1.0,gel de ducha,carrefour
2635,4720,Tarrito de pera. platano y zanahoria desde 4 meses ecologico Hero Baby sin gluten pack de 6 unidades de 120 g.,7.19,0.72,kg,0.72,platano,carrefour
2636,4722,Tarrito de pera y platano desde 4 meses ecologico Hero Solo sin gluten 190 g.,1.69,0.19,kg,0.19,platano,carrefour
2637,4723,Tarrito de pera y manzana desde 4 meses ecologico Hero Baby sin gluten pack de 6 unidades de 120 g.,7.19,0.72,kg,0.72,manzanas,carrefour
2638,4727,Bolsita de platano desde 6 meses Nestle Yogolino sin gluten 90 g.,0.99,0.09,kg,0.09,platano,carrefour
2639,4728,Panales ecologicos Carrefour Baby Talla 3 Mini (4-9 Kg) 30 ud.,6.99,30.391,ud,30.391,panales,carrefour
2640,4730,Panales Dodot Pro Sensitive recien nacidoT1 (2 kg-5 kg.) 38 ud.,8.89,38.652,ud,38.652,panales,carrefour
2641,4731,Panales Carrefour Baby soft&protect Talla 0 (1-3 kg) 24 ud.,4.65,24.474,ud,24.474,panales,carrefour
2642,4732,Papilla Infantil Blevit Plus Cola Cao 600 gr,7.85,0.6,kg,0.6,cocacola,carrefour
2643,4734,Detergente para biberones y tetinas Suavinex 500 ml.,5.39,0.499,L,4.991,biberon,carrefour
2644,4735,Gel de ducha sin jabon para recien nacidos Instituto Espanol 500 ml.,5.19,0.499,L,4.99,gel de ducha,carrefour
2645,4736,Preparado de manzana y pina con bebida de coco desde los 6 meses ecologico Naturnes sin gluten sin lactosa pack de 4 unidades de 90 g.,3.09,0.36,kg,0.36,manzanas,carrefour
2646,4737,Preparado de mango y kiwi con bebida de coco desde 6 meses ecologico Naturnes sin gluten sin lactosa pack de 4 unidades de 90 g. ,3.25,0.36,kg,0.36,kiwis,carrefour
2647,4738,Leche infantil de continuacion cereales con galleta maria desde 6 Meses Nestle sin aceite de palma pack de 2 unidades de 250 ml,1.99,0.5,L,0.5,cereales,carrefour
2648,4742,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2649,4743,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2650,4744,Panales Dodot Bebe-Seco T2 (4-8 kg.) 98 ud.,20.4,97.143,ud,97.143,panales,carrefour
2651,4747,Champu de romero para cabello fino ecologico Urtekram 500 ml.,14.39,0.5,L,4.997,romero,carrefour
2652,4748,Papilla 8 cereales con galletas Maria desde 6 meses sin azucar anadido Nutriben 600 gr,4.49,0.6,kg,0.6,papilla,carrefour
2653,4749,Panales premium ultra protect Carrefour Baby T3 (4kg.-9kg.) 44 ud.,9.25,44.048,ud,44.048,panales,carrefour
2654,4750,Panales Dodor Activity XXL Talla 3 (6-10 kg) 168 ud.,45.99,170.333,ud,170.333,panales,carrefour
2655,4753,Bolsita de manzana y platano desde 4 meses sin azucar anadido Mi Menu 120 g.,0.72,0.12,kg,0.12,manzanas,carrefour
2656,4755,Leche infantil de continuacion con cereales Pijama desde 6 meses Nestle sin aceite de palma pack de 2 unidades de 250 ml,1.99,0.5,L,0.5,cereales,carrefour
2657,4757,Papilla infantil desde 6 meses multicereales Nestle Seleccion de la Naturaleza 270 g.,2.6,0.27,kg,0.27,papilla,carrefour
2658,4758,Tarrito de manzana. platano. pera y melocoton desde 6 meses ecologico Naturnes Nestle 190 g.,1.89,0.19,kg,0.19,manzanas,carrefour
2659,4760,Papilla infantil desde 6 meses multicereales ecologico Almiron sin aceite de palma 200 g.,4.05,0.2,kg,0.2,papilla,carrefour
2660,4763,Papilla Infantil Blevit Plus Multicereales Frutos Secos 600 gr,7.85,0.6,kg,0.6,frutos secos,carrefour
2661,4766,Preparado lacteo de manzana y cereales desde 6 meses ecologico Naturnes 90 g.,1.39,0.09,kg,0.09,leche para bebes,carrefour
2662,4767,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2663,4768,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2664,4769,Panales Chelino Nature T4 (9-15 kg) bio 34 ud.,8.19,34.125,ud,34.125,panales,carrefour
2665,4770,Snacks de guisantes y maiz desde 10 meses ecologico Hero Solo sin gluten 50 g.,1.62,0.05,kg,0.05,guisantes congelados,carrefour
2666,4771,Leche de continuacion Almiron Profutura 2 800 g.,23.1,0.8,kg,0.8,leche para bebes,carrefour
2667,4773,Panales Dodot Pro Sensitive recien nacido T0 -3 kg 38 ud.,8.09,38.524,ud,38.524,panales,carrefour
2668,4774,Papilla infantil desde 4 meses cereales ecologica Almiron sin gluten sin lactosa sin aceite de palma 200 g.,4.05,0.2,kg,0.2,papilla,carrefour
2669,4775,Leche infantil de continuacion con cereales desde 6 meses Nestle sin gluten sin aceite de palma pack 2 unidades de 250 ml.,1.99,0.5,L,0.5,cereales,carrefour
2670,4776,Papilla Infantil con Fibra Blevit Plus Superfibra 5 Cereales 600 gr,7.85,0.6,kg,0.6,papilla,carrefour
2671,4778,Preparado Lacteo de crecimiento desde los 12 meses Blemil Plus 3 lata 800 g.,15.49,0.8,kg,0.8,leche para bebes,carrefour
2672,4779,Infusion Infantil Blevit Digest 150 gr,8.19,0.15,kg,0.15,infusiones otras,carrefour
2673,4780,Yogur natural sin azucar anadido desde los 6 meses Nestle Bebe pack de 4 unidades de 100 g.,1.99,0.4,kg,0.4,yogur natural,carrefour
2674,4784,Tarrito de manzana y platano desde 4 meses ecologico Naturnes Nestle 190 g.,1.89,0.19,kg,0.19,manzanas,carrefour
2675,4786,Leche infantil de crecimiento desde 1 ano a base de proteina de soja Velactin sin lactosa 800 g.,15.35,0.8,kg,0.8,leche de soja,carrefour
2676,4789,Agua de colonia spray para bebe Hipoalergenica Nenuco Sensitive 175 ml.,8.09,0.175,L,1.751,agua otro,carrefour
2677,4790,Papilla Infantil Blevit Plus Duplo 8 Cereales Bizcocho Naranja 600 gr,9.19,0.6,kg,0.6,papilla,carrefour
2678,4791,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2679,4792,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2680,4793,Snacks de lentejas y maiz desde 10 meses ecologico Hero Solo 50 g.,1.62,0.05,kg,0.05,lentejas,carrefour
2681,4796,Infusion Infantil Blevit Sueno 150 gr,8.19,0.15,kg,0.15,infusiones otras,carrefour
2682,4797,Champu recien nacido elimina la costra lactea Mustela 150 ml.,7.85,0.15,L,1.501,champu,carrefour
2683,4798,Papilla 8 Cereales con miel y fibra desde 6 meses Nutriben 600 gr,4.49,0.6,kg,0.6,papilla,carrefour
2684,4799,Panales Chelino Nature T2 (3-6 kg) bio 28 ud.,5.69,28.45,ud,28.45,panales,carrefour
2685,4800,Papilla Infantil desde 12 meses 8 cereales Blevit 600 g.,8.29,0.6,kg,0.6,papilla,carrefour
2686,4801,Papilla infantil desde 4 meses crema de arroz ecologico Almiron sin gluten sin aceite de palma 200 g.,3.95,0.2,kg,0.2,arroz,carrefour
2687,4802,Infusion Infantil Blevit Laxante 150 gr,8.19,0.15,kg,0.15,te,carrefour
2688,4804,Leche infantil de continuacion con cereales pijama con miel desde 6 meses Nestle sin aceite de palma pack de 2 unidades de 250 ml,1.99,0.5,L,0.5,cereales,carrefour
2689,4805,Chupete tetina de latex anatomico rosa 0-6 meses Suavinex 1 ud.,3.79,1.0,ud,1.0,chupete,carrefour
2690,4808,Panales Chelino Nature T3 (4-10 kg) bio 36 ud.,7.85,35.682,ud,35.682,panales,carrefour
2691,4810,Chupete de silicona 6-18 meses Nuk 2 ud.,7.25,2.003,ud,2.003,chupete,carrefour
2692,4813,Preparado de pera. platano. naranja y galleta desde 6 meses Fruta & Go Nutriben bolsita de 90 gr,1.19,0.09,kg,0.09,platano,carrefour
2693,4814,Preparado de fresa y platano con yogur natural desde 12 meses Fruta&Go Nutriben bolsita de 90 gr,1.19,0.09,kg,0.09,yogur natural,carrefour
2694,4815,Biberon de 260 ml Anti-Colic Philips Avent,7.55,1.0,ud,1.0,biberon,carrefour
2695,4816,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2696,4817,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2697,4820,Tetina de latex anatomica Talla L desde 6 meses Nuk 2 ud,5.65,2.004,ud,2.004,tetina,carrefour
2698,4821,Biberon con tetina de silicona fisiologica flujo denso + 6 meses Suavinex 360 ml.,7.69,1.0,ud,1.0,biberon,carrefour
2699,4823,Bolsita de multicereales y leche desde 6 meses Nestle 110 g.,1.67,0.1,kg,0.1,cereales,carrefour
2700,4824,Canastilla multiproductos para bebe Mustela: agua de colonia 200 ml. gel de bano suave 200 ml. crema balsamo 50 ml. toallitas limpiadoras 70 ud y leche corporal Hydra 300 ml.,35.6,1.0,ud,1.0,agua otro,carrefour
2701,4826,Panales Dodot Sensitive T3 (6-10 kg.) 56 ud.,19.95,55.417,ud,55.417,panales,carrefour
2702,4828,Tetina de latex anti-colico 3 posiciones desde 0 meses Suavinex 2 ud.,5.25,2.004,ud,2.004,tetina,carrefour
2703,4829,Pack Dos Chupetes Fusion Tetina Anatomica Latex +12 Meses,6.19,2.003,ud,2.003,chupete,carrefour
2704,4831,Chupete con tetina fisiologica de silicona +18 meses Suavinex 2 ud.,6.49,2.003,ud,2.003,chupete,carrefour
2705,4832,Chupete con tetina anatomica de silicona de 0-6 meses Suavinex 2 ud.,5.99,2.003,ud,2.003,chupete,carrefour
2706,4833,Tetina de silicona flujo variable 3 posiciones desde 0 meses Suavinex 2 ud.,6.19,2.003,ud,2.003,tetina,carrefour
2707,4835,Biberon con tetina de latex anatomica flujo medio 0-6 meses Suavinex 270 ml.,6.85,1.0,ud,1.0,biberon,carrefour
2708,4836,Biberon con tetina de latex anatomica flujo denso desde 6 meses Suavinex 360 ml.,7.15,1.0,ud,1.0,biberon,carrefour
2709,4837,Panales Dodot Pro Sensitive recien nacido T2 (4 kg-8 Kg.) 36 ud.,8.95,35.8,ud,35.8,panales,carrefour
2710,4839,Biberon de 125 ml Anti-Colic Philips Avent,6.69,1.0,ud,1.0,biberon,carrefour
2711,4840,Chupete de silicona 6-18 meses Nuk Space 1 ud.,5.59,1.0,ud,1.0,chupete,carrefour
2712,4841,Chupete de silicona anatomico 0-6 meses Nuk 1 ud.,5.59,1.0,ud,1.0,chupete,carrefour
2713,4842,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2714,4843,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2715,4845,Biberon de 330 ml Anti-Colic Philips Avent,8.89,1.0,ud,1.0,biberon,carrefour
2716,4846,Panales Chelino T2 (3-6 kg) 28 ud.,5.25,27.632,ud,27.632,panales,carrefour
2717,4848,Bolsita de trigo y miel desde 6 meses Nestle 110 g,1.56,0.1,kg,0.1,miel,carrefour
2718,4850,Biberon con tetina de latex anatomica Mickey Mouse 6-18 meses Nuk 300 ml.,7.59,1.0,ud,1.0,biberon,carrefour
2719,4851,Tetina natural de silicona flujo lento desde 1 mes Avent Philips 2 ud.,5.55,2.004,ud,2.004,tetina,carrefour
2720,4852,Pack Chupetes Anatomicos Suavinex Latex 2 uds,6.19,2.003,ud,2.003,chupete,carrefour
2721,4853,Tetina de latex anti-colico flujo medio desde 6 meses Suavinex 2 ud.,5.25,2.004,ud,2.004,tetina,carrefour
2722,4854,Chupete con tetina fisiologica de silicona de 6-18 meses Suavinex 2 ud,6.49,2.003,ud,2.003,chupete,carrefour
2723,4856,Chupete anatomico de latex desde 12 meses Suavinex 2 ud.,6.19,2.003,ud,2.003,chupete,carrefour
2724,4860,Tetina de silicona anatomica flujo medio +6 meses Suavinex 2 ud.,5.69,2.004,ud,2.004,tetina,carrefour
2725,4865,Panales Chelino Nature T1 (1-3 kg) bio 28 ud.,6.99,27.96,ud,27.96,panales,carrefour
2726,4866,Panales extra care Huggies T1 (2-5 kg)84 ud.,19.99,83.292,ud,83.292,panales,carrefour
2727,4867,Mochila de paseo bebe azul Nenuco: Leche hidratante 200 ml. colonia 200 ml. champu extra suevo 200 ml y gel de bano 200 ml,14.05,1.0,ud,1.0,gel de ducha,carrefour
2728,4868,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2729,4869,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2730,4870,Biberon de vidrio con tetina inclinada de silicona desde 0 meses Natural Feeling Chicco 250 ml.,10.25,1.0,ud,1.0,biberon,carrefour
2731,4872,Tetina de silicona anti-colico 0-6 meses Nuk 2 ud.,6.59,1.0,ud,1.0,tetina,carrefour
2732,4873,Tetina de silicona anti-colico 6-18 meses Nuk 2 ud.,6.59,1.0,ud,1.0,tetina,carrefour
2733,4874,Biberon 120 ml de Boca Ancha Dr Brown,10.25,1.0,ud,1.0,biberon,carrefour
2734,4875,Neceser Batman 3D: colonia 50 ml y gel champu 200 ml.,11.29,1.0,ud,1.0,gel de ducha,carrefour
2735,4876,Tetinas de latex anatomicas 0-6 meses Nuk 2 ud.,5.65,2.004,ud,2.004,tetina,carrefour
2736,4877,Chupete de silicona anatomica 6-18 meses Suavinex 2 ud.,5.99,2.003,ud,2.003,chupete,carrefour
2737,4878,Biberon con tetina silicona + 3 meses Suavinex 270 ml.,7.69,1.0,ud,1.0,biberon,carrefour
2738,4879,Biberon con tetina de silicona fisiologica flujo lento +0 mesesSuavinex 150 ml,7.69,1.0,ud,1.0,biberon,carrefour
2739,4880,Biberon con asas y boquilla antiderrame desde 6 meses Suavinex 150 ml.,9.05,1.0,ud,1.0,biberon,carrefour
2740,4881,Chupete tetina de latex fisiologica azul 2-4 meses Suavinex 1 ud.,3.79,1.0,ud,1.0,chupete,carrefour
2741,4882,Biberon con tetina de silicona de 0-6 meses Nuk Nature Sense 240 ml.,11.35,1.0,ud,1.0,biberon,carrefour
2742,4884,Neceser multiproducto Baby Natura Safe Harbor: gel de ducha 60 ml + champu 60 ml y locion hidratante 30 g.,6.99,1.0,ud,1.0,gel de ducha,carrefour
2743,4887,Mochila de paseo bebe rosa Nenuco: Leche hidratante 200 ml. colonia 200 ml. champu extra suevo 200 ml y gel de bano 200 ml,14.05,1.0,ud,1.0,gel de ducha,carrefour
2744,4888,Chupete anatomico con tetina de silicona 0-6 meses Suavinex 1 ud.,4.15,1.0,ud,1.0,chupete,carrefour
2745,4889,Dosificador para leche en polvo y cereales Suavinex 1 ud.,6.09,1.0,ud,1.0,cereales,carrefour
2746,4890,Tetinas de latex anatomicas desde 6 meses Talla M Nuk 2 ud.,5.65,2.004,ud,2.004,tetina,carrefour
2747,4891,Biberon con tetina inclinada de silicona desde 2 meses Natural Feeling Chicco 250 ml.,8.69,1.0,ud,1.0,biberon,carrefour
2748,4892,Tetina de silicona fisiologica de flujo denso +6 meses Suavinex 2 ud.,5.69,2.004,ud,2.004,tetina,carrefour
2749,4893,Tetina de silicona fisiologica de flujo denso +3 meses Suavinex 2 ud.,5.69,2.004,ud,2.004,tetina,carrefour
2750,4894,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
2751,4895,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
2752,4896,Comida humeda de pavo con zanahorias para perros adultos Carrefour 300 g.,0.55,0.301,kg,0.301,pechuga de pavo,carrefour
2753,4898,Pienso de conejo. pollo y verdura para gato adultoPurina Friskies4 Kg,8.25,4.005,kg,4.005,conejo,carrefour
2754,4899,Pienso de buey. cereales y verduras para perro adulto Purina Friskies 15 Kg.,24.6,15.0,kg,15.0,cereales,carrefour
2755,4908,Comida humeda seleccion carnes en salsa para gatos Whiskas pack de 12 unidades de 100 g.,4.99,1.2,kg,1.2,salsa,carrefour
2756,4914,Comida humeda de surtido de carne para gato Purina FelixFantastic Festin Gelatina Seleccion 12x100 g,6.29,1.2,kg,1.2,gel de ducha,carrefour
2757,4926,Snack de buey y queso para perro Pedigree Tasty Mini 140 g.,1.99,0.14,kg,0.14,queso,carrefour
2758,4927,Comida humeda tartalette pollo y zanahoria para gato adulto Purina Gourmet Gold85 g.,0.73,0.085,kg,0.085,tarta,carrefour
2759,4931,Pienso de pollo y cereales para perros adultos Brekkies 15 Kg.,27.7,14.973,kg,14.973,cereales,carrefour
2760,4938,Croquetas para Gato Carne. Carrefour,4.6,4.0,kg,4.0,croquetas,carrefour
2761,4940,Alimento Humedo para Gatos de Conejo 100 gr. Carrefour,0.32,0.1,kg,0.1,conejo,carrefour
2762,4941,Ultima Pienso para Gato Esterilizado control bolas de pelo Sabor Pavo 1.5kg.,8.25,1.5,kg,1.5,pechuga de pavo,carrefour
2763,4944,Pienso de pollo y cereales para gato junior Purina ONE Bifensis 1.5 Kg,7.65,1.5,kg,1.5,cereales,carrefour
2764,4945,Comida humeda surtido de pescados para gato adulto Purina Felix Sensations Gelatinas 4x100 g,2.09,0.4,kg,0.4,gel de ducha,carrefour
2765,4949,Ultima Pienso para Gato Bolas de Pelo Sabor Pavo 3kg.,14.69,2.998,kg,2.998,pechuga de pavo,carrefour
2766,4959,Alimento Humedo para Gatos Pollo. Pato y Pavo 100 gr. Carrefour,0.32,0.1,kg,0.1,pechuga de pavo,carrefour
2767,4962,Comida humeda seleccion pescados en salsa para gatos Sheba Selezione pack de 4 unidades de 85 g.,2.49,0.34,ud,0.34,salsa,carrefour
2768,4969,Comida humeda de pavo para perro Beyond Grain Free 400 g.,2.15,0.4,kg,0.4,pechuga de pavo,carrefour
2769,4979,Snacks de queso y salmon para gatos Catisfactions 60 g.,1.47,0.06,kg,0.06,queso,carrefour
2770,4981,Comida humeda finas laminas de gelatina para gato adulto Purina Gourmet Perle 4x85 g.,3.09,0.34,kg,0.34,gel de ducha,carrefour
2771,4983,Pienso de pollo y arroz para perro adulto Ultima 3 Kg.,11.45,2.997,kg,2.997,arroz,carrefour
2772,4991,Comida humeda de pato. pollo y pavo para gato adulto Purina Gourmet Mon Petit 6x50g.,2.59,0.3,kg,0.3,pechuga de pavo,carrefour
2773,4993,Pienso Light de pollo y arroz para perros adultos Medium Maxi Ultima 3 Kg.,12.25,3.002,kg,3.002,arroz,carrefour
2774,4997,Pienso de salmon y arroz para perro adulto Mini Purina One Delicate 1.5 Kg.,5.89,1.499,kg,1.499,arroz,carrefour
2775,5006,Comida humeda de cordero y pollo para perro Pedigree 300 g.,1.82,0.3,kg,0.3,cordero,carrefour
2776,5009,Pienso semihumedo de aves. verduras y cereales para perros adultos mini Frolic 1 kg.,4.09,1.0,kg,1.0,cereales,carrefour
2777,5010,Pienso de pavo y arroz para perro adulto Mini Purina One Weigth 1.5 Kg.,5.89,1.499,kg,1.499,arroz,carrefour
2778,5021,Comida humeda de conejo para gato adulto Purina Gourmet Gold 85 g,0.73,0.085,kg,0.085,conejo,carrefour
2779,5023,Ultima Pienso para Gato Adulto Sabor salmon y arroz 3kg.,14.69,2.998,kg,2.998,arroz,carrefour
2780,5026,Comida humeda tartalette buey y tomate para gato adulto Purina Gourmet Gold85 g.,0.73,0.085,kg,0.085,tarta,carrefour
2781,5031,Pienso de pollo y cereales para gato pelaje y bolas de pelo Purina ONE Bifensis 800 g,4.15,0.8,kg,0.8,cereales,carrefour
2782,5032,Pienso de pollo y cereales para perros adultos Dream 4 Kg.,3.89,4.01,kg,4.01,cereales,carrefour
